smiles,name,sources,n_sources
COc1cc(O)c(OCc2ccc(COc3c(Cl)cccc3Cl)cc2)c(Cl)c1,,local|unified,2
COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,,local|unified,2
COc1cc(O)c2c(c1)C13CCCCC1C(C2)NCC3,,local|unified,2
COc1cc(O)c2c(c1)C=CCC1CC(=O)CCC1C(C)OC2=O,,local|unified,2
COc1cc(O)c2c(c1)CCC(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1,,local|unified,2
COc1cc(O)c2c(c1)CCC1C2CCC2(C)C(NCCCCCCN3C(=O)C=CC3=O)CCC12,,local|unified,2
COc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(OC(=O)c1cc(O)c(O)c(O)c1)C2,,local|unified,2
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2=O,,local|unified,2
COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)C(O)C2=O,,local|unified,2
COc1cc(O)c2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1,,local|unified,2
COc1cc(O)c2c(c1)c(CC(=O)NCCc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,,local|unified,2
COc1cc(O)c2c(c1O)-c1c(O)c(OC)cc3c1C(C2)[N+](C)(C)CC3,,local|unified,2
COc1cc(O)c2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,,local|unified,2
COc1cc(O)c2c3cc[nH]c(C)c-3nc2c1,,local|unified,2
COc1cc(O)c2cc(C(C)C(=O)O)ccc2c1,,local|unified,2
COc1cc(O)cc(-c2nc3c(C(N)=O)cccc3[nH]2)c1,,local|unified,2
COc1cc(O)cc(C(O)CNC(C)(C)C)c1,,local|unified,2
COc1cc(O)cc(C(O)CNC(C)Cc2ccc(O)cc2)c1,,local|unified,2
COc1cc(O)cc(C2(O)CCCCC2CN(C)C)c1,,local|unified,2
COc1cc(O)cc(O)c1O,,local|unified,2
COc1cc(O)cc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,,local|unified,2
COc1cc(O)cc2c1C(=O)C(O)C(c1ccc(O)c(O)c1)O2,,local|unified,2
COc1cc(O)cc2c1C(=O)C(O)C(c1ccc(O)cc1)O2,,local|unified,2
COc1cc(O)cc2c1C(=O)OC(C)C1CCC(=O)CC1CC=C2,,local|unified,2
COc1cc(O)cc2c1CC(OC(=O)c1cc(O)c(O)c(O)c1)C(c1cc(O)c(O)c(O)c1)O2,,local|unified,2
COc1cc(O)ccc1Cl,,local|unified,2
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,,local|unified,2
COc1cc(OC)c(C=C2C(=O)Nc3ccccc32)c(OC)c1,,local|unified,2
COc1cc(OC)c2cc(-c3ccncc3)cnc2c1,,local|unified,2
COc1cc(OC)c2ccc(=O)oc2c1,,local|unified,2
COc1cc(OC)cc(C(=O)NC2C(O)C(CO)OC2n2cnc3c(NC4CCCc5ccccc54)ncnc32)c1,,local|unified,2
COc1cc(OC)cc(C(CNc2ncnc3c2ncn3C2OC(CO)C(O)C2O)c2ccccc2C)c1,,local|unified,2
COc1cc(S(=O)(=O)O)ccc1O,,local|unified,2
COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,,local|unified,2
COc1cc([C@H](O)C(=O)O)ccc1O,,local|pyrfume|unified,3
COc1cc2[nH]c(C)c(CCN3CCN(c4cccc(C)c4)CC3)c2cc1OC,,local|unified,2
COc1cc2[nH]c(C)c(CCN3CCN(c4cccc(O)c4)CC3)c2cc1OC,,local|unified,2
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,,local|unified,2
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4C)CC3)c2cc1OC,,local|unified,2
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4O)CC3)c2cc1OC,,local|unified,2
COc1cc2[nH]c3c(c2c(C)c1OC)CCN1CC2C(C)OC=C(C(=O)OCCN(C)C)C2CC31,,local|unified,2
COc1cc2[nH]c3c(c2c(O)c1OC)CCN1CC2C(C)OC=C(C(=O)OCCN(C)C)C2CC31,,local|unified,2
COc1cc2[nH]c3c(c2cc1OC)CCN1CC2C(C)OC=C(C(=O)OCCN(C)C)C2CC31,,local|unified,2
COc1cc2[nH]c3c(c2cc1OC)CCN1CC2C(C)OC=C(C(O)OCCN(C)C)C2CC31,,local|unified,2
COc1cc2c(CC(=O)N3CCOCC3)c(C)n(C(=O)c3ccc(Cl)cc3)c2cc1C,,local|unified,2
COc1cc2c(CC(=O)N3CCOCC3)c(C)n(C(=O)c3ccc(Cl)cc3)c2cc1O,,local|unified,2
COc1cc2c(CC(=O)NCCc3ccccc3)c(C)n(C(=O)c3ccc(Cl)cc3)c2cc1C,,local|unified,2
COc1cc2c(CC(=O)NCCc3ccccc3)c(C)n(C(=O)c3ccc(Cl)cc3)c2cc1O,,local|unified,2
COc1cc2c(CCN3CCN(c4ccccc4)CC3)c(C)[nH]c2c(C)c1OC,,local|unified,2
COc1cc2c(CCN3CCN(c4ccccc4)CC3)c(C)[nH]c2c(O)c1OC,,local|unified,2
COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl,,local|unified,2
COc1cc2c(CCNC(C)=O)c[nH]c2cc1O,,local|unified,2
COc1cc2c(CO)[nH]ccc-2cc1=O,,local|unified,2
COc1cc2c(N)nc(N3CCN(C(=O)C4=CC5C=CC4CC5)CC3)nc2c(C)c1OC,,local|unified,2
COc1cc2c(N)nc(N3CCN(C(=O)C4=CC5C=CC4CC5)CC3)nc2c(O)c1OC,,local|unified,2
COc1cc2c(Nc3cccc(Br)c3)ncnc2c(C)c1OC,,local|unified,2
COc1cc2c(Nc3cccc(Br)c3)ncnc2c(O)c1OC,,local|unified,2
COc1cc2c(Nc3ccccc3)ncnc2c(C)c1OC,,local|unified,2
COc1cc2c(Nc3ccccc3)ncnc2c(O)c1OC,,local|unified,2
COc1cc2c(O)cc(-c3ccccc3)oc-2cc1=O,,local|unified,2
COc1cc2c(c(Cl)c1O)CCNCC2c1ccccc1,,local|unified,2
COc1cc2c(c(N)c1OC)C(=O)C(=Cc1cc(C)c(O)c(C)c1)C2,,local|unified,2
COc1cc2c(c(O)c1OC)C1OC(CO)C(O)C(O)C1OC2=O,,local|unified,2
COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1C)OCO3)C(=O)C1COC(=O)C1C2,,local|unified,2
COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1O)OCO3)C(=O)C1COC(=O)C1C2,,local|unified,2
COc1cc2c(c(OC)c1OC)-c1cc3c(c(C)c1C(=O)C1COC(=O)C1C2)OCO3,,local|unified,2
COc1cc2c(c(OC)c1OC)-c1cc3c(c(O)c1C(=O)C1COC(=O)C1C2)OCO3,,local|unified,2
COc1cc2c(c(OC)c1OC)-c1cc3c(cc1C(=O)C1COC(=O)C1C2)OCO3,,local|unified,2
COc1cc2c(c(OC)c1OC)-c1cc3c(cc1C(=O)C1COC(O)C1C2)OCO3,,local|unified,2
COc1cc2c(c(OC)c1OC)-c1cc3c(cc1C(O)C1COC(=O)C1C2)OCO3,,local|unified,2
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,,local|unified,2
COc1cc2c(cc1C)C(c1ccc(OCCN3CCCC3)cc1)=C(c1ccccc1)CC2,,local|unified,2
COc1cc2c(cc1C)C1CCC3(C)C(NCCCCCCN4C(=O)C=CC4=O)CCC3C1CC2,,local|unified,2
COc1cc2c(cc1C)CC1NCCC23CCCCC13,,local|unified,2
COc1cc2c(cc1CC=C(C)C)C1Oc3cc(O)ccc3C1CO2,,local|unified,2
COc1cc2c(cc1O)C(c1ccc(OCCN3CCCC3)cc1)=C(c1ccccc1)CC2,,local|unified,2
COc1cc2c(cc1O)C1CCC3(C)C(NCCCCCCN4C(=O)C=CC4=O)CCC3C1CC2,,local|unified,2
COc1cc2c(cc1O)C1Cc3ccc(O)c(OC)c3CN1CC2,,local|unified,2
COc1cc2c(cc1O)CC1NCCC23CCCCC13,,local|unified,2
COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,,local|unified,2
COc1cc2c(cc1OC)-c1cc(=Nc3c(C)cc(C)cc3C)n(C)c(=O)n1CC2,,local|unified,2
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,local|unified,2
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,,local|unified,2
COc1cc2c(cc1OC)C(c1ccccc1)CN(C)CC2,,local|unified,2
COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2,,local|unified,2
COc1cc2c3c([nH]c2c(C)c1OC)C1CC2C(C(=O)OCCN(C)C)=COC(C)C2CN1CC3,,local|unified,2
COc1cc2c3c([nH]c2c(O)c1OC)C1CC2C(C(=O)OCCN(C)C)=COC(C)C2CN1CC3,,local|unified,2
COc1cc2c3c(c1)-c1c(ccc(O)c1O)CC3N(C)CC2,,local|unified,2
COc1cc2c3c(c1O)-c1c(cc(C)c(OC)c1O)CC3[N+](C)(C)CC2,,local|unified,2
COc1cc2c3c(c1O)-c1c(cc(O)c(OC)c1O)CC3[N+](C)(C)CC2,,local|unified,2
COc1cc2c3c(c1O)-c1c(ccc(OC)c1OC(C)=O)CC3[N+](C)(C)CC2,,local|unified,2
COc1cc2c3c(c1O)-c1c(ccc(OC)c1OC)CC3[N+](C)(C)CC2,,local|unified,2
COc1cc2c[n+](C)c3c4cc5c(cc4ccc3c2cc1OC)OCO5,,local|unified,2
COc1cc2ccc(C(C)C(=O)O)cc2cc1C,,local|unified,2
COc1cc2ccc(C(C)C(=O)O)cc2cc1O,,local|unified,2
COc1cc2ccc(O)oc-2cc1=O,,local|unified,2
COc1cc2ccnc(Cc3cc(C)c(OC)c(OC)c3)c2cc1OC,,local|unified,2
COc1cc2ccnc(Cc3cc(O)c(OC)c(OC)c3)c2cc1OC,,local|unified,2
COc1cc2nc(C)nc(Nc3cccc(Br)c3)c2cc1OC,,local|unified,2
COc1cc2nc(C)nc(Nc3ccccc3)c2cc1OC,,local|unified,2
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,,local|unified,2
COc1cc2nc(N3CCN(C(=O)C4=CC5C=CC4CC5)CC3)nc(N)c2c(C)c1OC,,local|unified,2
COc1cc2nc(N3CCN(C(=O)C4=CC5C=CC4CC5)CC3)nc(N)c2c(O)c1OC,,local|unified,2
COc1cc2nc(N3CCN(C(=O)C4=CC5C=CC4CC5)CC3)nc(N)c2cc1OC,,local|unified,2
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,,local|unified,2
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,,local|unified,2
COc1cc2nc(N3CCN(C(=O)c4ccco4)C4CCCCC43)nc(N)c2cc1OC,,local|unified,2
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,,local|unified,2
COc1cc2nc(N3CCN(C(O)C4=CC5C=CC4CC5)CC3)nc(N)c2cc1OC,,local|unified,2
COc1cc2nc(O)nc(Nc3cccc(Br)c3)c2cc1OC,,local|unified,2
COc1cc2nc(O)nc(Nc3ccccc3)c2cc1OC,,local|unified,2
COc1cc2nc3c(C)[nH]ccc-3c2cc1C,,local|unified,2
COc1cc2nc3c(C)[nH]ccc-3c2cc1O,,local|unified,2
COc1cc2ncc(-c3ccccc3)nc2cc1OC,,local|unified,2
COc1cc2ncnc(Nc3cc(Br)c(O)c(Br)c3)c2cc1OC,,local|unified,2
COc1cc2ncnc(Nc3cc(Br)ccc3C)c2cc1OC,,local|unified,2
COc1cc2ncnc(Nc3cc(Br)ccc3O)c2cc1OC,,local|unified,2
COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,,local|unified,2
COc1cc2ncnc(Nc3ccc(O)cc3)c2cc1OC,,local|unified,2
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,,local|unified,2
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,,local|unified,2
COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,,local|unified,2
COc1cc2ncnc(Nc3cccc(SC)c3)c2cc1OC,,local|unified,2
COc1cc2ncnc(Nc3ccccc3)c2cc1OC,,local|unified,2
COc1cc2ncnc(Nc3ccccc3C)c2cc1OC,,local|unified,2
COc1cc2ncnc(Nc3ccccc3O)c2cc1OC,,local|unified,2
COc1cc2oc(=O)[nH]c2cc1Cl,,local|unified,2
COc1cc2occ(-c3ccc(O)cc3)c(=O)c2cc1C,,local|unified,2
COc1cc2occ(-c3ccc(O)cc3)c(=O)c2cc1O,,local|unified,2
COc1ccc(-c2c(C)oc3cc(=O)cc(O)c-3c2O)cc1,,local|unified,2
COc1ccc(-c2c(O)oc3cc(=O)cc(O)c-3c2O)cc1,,local|unified,2
COc1ccc(-c2c3n(c4c(O)oc5cc(=O)c(OC)cc-5c24)CCc2cc(OC)c(OC)cc2-3)cc1O,,local|unified,2
COc1ccc(-c2cc(=S)ss2)cc1,,local|unified,2
COc1ccc(-c2cc(O)c3c(O)cc(=O)cc-3o2)cc1,,local|unified,2
COc1ccc(-c2ccc(N)[n+](CCCC(=O)O)n2)cc1,,local|unified,2
COc1ccc(-c2cn3c(=O)c(Cc4ccc(O)cc4)nc-3c(Cc3ccccc3)[nH]2)cc1,,local|unified,2
COc1ccc(-c2coc3cc(=O)cc(O)c-3c2O)c(C)c1,,local|unified,2
COc1ccc(-c2coc3cc(=O)cc(O)c-3c2O)c(O)c1,,local|unified,2
COc1ccc(-c2coc3cc(=O)cc(O)c-3c2O)cc1,,local|unified,2
COc1ccc(-c2coc3cc(=O)cc(O)c-3c2O)cc1C,,local|unified,2
COc1ccc(-c2coc3cc(=O)cc(O)c-3c2O)cc1O,,local|unified,2
COc1ccc(-c2coc3cc(=O)cc(O)c-3c2OC(C)=O)cc1,,local|unified,2
COc1ccc(-c2coc3cc(=O)cc(O)c-3c2OC)cc1,,local|unified,2
COc1ccc(-c2coc3cc(=O)cc(OC(C)=O)c-3c2O)cc1,,local|unified,2
COc1ccc(-c2coc3cc(=O)cc(OC)c-3c2O)cc1,,local|unified,2
COc1ccc(-c2coc3cc(=O)ccc-3c2O)cc1,,local|unified,2
COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1,,local|unified,2
COc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,,local|unified,2
COc1ccc(-c2nc3ccc(C4=NNC(=O)CC4C)cc3[nH]2)cc1,,local|unified,2
COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,,local|unified,2
COc1ccc(-c2oc3cc(=O)c(OC)c(O)c-3c(O)c2OC)cc1O,,local|unified,2
COc1ccc(-c2oc3cc(=O)cc(O)c-3c(O)c2OC2OC(CO)C(O)C(O)C2O)cc1O,,local|unified,2
COc1ccc(-c2sc3cc(O)ccc3c2C(=O)c2ccc(OCCN3CCCCC3)cc2)cc1,,local|unified,2
COc1ccc(/C=C(/C)C=O)cc1,,local|pyrfume|unified,3
COc1ccc(/C=C/C(C)=O)cc1,,local|pyrfume|unified,3
COc1ccc(/C=C/C=O)cc1,,local|pyrfume|unified,3
COc1ccc(/C=C\C(=O)C(C)C)cc1,,local|pyrfume|unified,3
COc1ccc(C#N)cc1,,local|pyrfume|unified,3
COc1ccc(C(=C2C=CC(=O)C(C(=O)O[NH3+])=C2)c2ccc(O)c(C(=O)O[NH3+])c2)cc1C(=O)O[NH3+],,local|unified,2
COc1ccc(C(=C2C=CC(=O)C=C2)c2ccc(O)cc2)cc1,,local|unified,2
COc1ccc(C(=O)C(=O)O)cc1,,local|unified,2
COc1ccc(C(=O)C(C#N)=Cc2ccc(O)c(O)c2)cc1O,,local|unified,2
COc1ccc(C(=O)C(O)c2ccccc2)cc1,,local|unified,2
COc1ccc(C(=O)C=Cc2ccc(O)c(O)c2)c(O)c1,,local|unified,2
COc1ccc(C(=O)CBr)cc1,,local|unified,2
COc1ccc(C(=O)CCc2ccccn2)c(O)c1,,local|pyrfume|unified,3
COc1ccc(C(=O)N2CCCC2=O)cc1,,local|unified,2
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,,local|unified,2
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,,local|unified,2
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2C)cc1OC,,local|unified,2
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2O)cc1OC,,local|unified,2
COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,,local|unified,2
COc1ccc(C(=O)O)cc1,,local|pyrfume|unified,3
COc1ccc(C(=O)OCC(=O)O)cc1,,local|pyrfume|unified,3
COc1ccc(C(=O)OCC(=O)[O-])cc1.[Na+],,local|pyrfume|unified,3
COc1ccc(C(=O)c2ccccc2)c(O)c1,,local|unified,2
COc1ccc(C(CN(C)C)C2(O)CCCCC2)c(C)c1,,local|unified,2
COc1ccc(C(CN(C)C)C2(O)CCCCC2)c(O)c1,,local|unified,2
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,,local|unified,2
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1C,,local|unified,2
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1O,,local|unified,2
COc1ccc(C(CN(C)C)C2(OC(C)=O)CCCCC2)cc1,,local|unified,2
COc1ccc(C(CN(C)C)C2(OC)CCCCC2)cc1,,local|unified,2
COc1ccc(C(C[n+]2cc[nH]c2)OCCCc2ccc(OC)c(C)c2)cc1,,local|unified,2
COc1ccc(C(C[n+]2cc[nH]c2)OCCCc2ccc(OC)c(O)c2)cc1,,local|unified,2
COc1ccc(C(C[n+]2cc[nH]c2)OCCCc2ccc(OC)cc2C)cc1,,local|unified,2
COc1ccc(C(C[n+]2cc[nH]c2)OCCCc2ccc(OC)cc2O)cc1,,local|unified,2
COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2cccc(OC)c2)cc1,,local|unified,2
COc1ccc(C(N)C(=O)NC2C(=O)N3C(C(=O)O)=C(C)CSC23)cc1,,local|unified,2
COc1ccc(C(O)C(C)N)cc1O,,local|unified,2
COc1ccc(C(O)CN)cc1,,local|unified,2
COc1ccc(C(O)CN)cc1O,,local|unified,2
COc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,,local|unified,2
COc1ccc(C(O)CNCCCCCCOCCCCc2ccccc2)cc1CO,,local|unified,2
COc1ccc(C(OC)OC)cc1,,local|pyrfume|unified,3
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,,local|unified,2
COc1ccc(C)c(-c2nc3c(C(N)=O)cccc3[nH]2)c1,,local|unified,2
COc1ccc(C)c(C2(O)CCCCC2CN(C)C)c1,,local|unified,2
COc1ccc(C)c(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,,local|unified,2
COc1ccc(C)cc1C,,local|pyrfume|unified,3
COc1ccc(C)cc1C(CCN(C(C)C)C(C)C)c1ccccc1,,local|unified,2
COc1ccc(C)cc1O,,local|pyrfume|unified,3
COc1ccc(C23Oc4cc(OC)cc(OC)c4C2(O)C(O)CC3c2ccccc2)cc1,,local|unified,2
COc1ccc(C2=C(OC(=O)N(C)C)c3cccn3-c3ccccc3S2)cc1,,local|unified,2
COc1ccc(C2=C(OC(C)=O)c3cccn3-c3ccccc3S2)cc1,,local|unified,2
COc1ccc(C2C(=O)C(O)C(c3ccccc3)C(=O)C2O)c(C)c1,,local|unified,2
COc1ccc(C2C(=O)C(O)C(c3ccccc3)C(=O)C2O)c(O)c1,,local|unified,2
COc1ccc(C2C(=O)C(O)C(c3ccccc3)C(=O)C2O)cc1,,local|unified,2
COc1ccc(C2C(=O)C(O)C(c3ccccc3)C(=O)C2O)cc1C,,local|unified,2
COc1ccc(C2C(=O)C(O)C(c3ccccc3)C(=O)C2O)cc1O,,local|unified,2
COc1ccc(C2C(=O)C(O)C(c3ccccc3)C(=O)C2OC(C)=O)cc1,,local|unified,2
COc1ccc(C2C(=O)C(O)C(c3ccccc3)C(=O)C2OC)cc1,,local|unified,2
COc1ccc(C2C(=O)C(O)C(c3ccccc3)C(O)C2O)cc1,,local|unified,2
COc1ccc(C2C(=O)C(O)C(c3ccccc3C)C(=O)C2O)cc1,,local|unified,2
COc1ccc(C2C(=O)C(O)C(c3ccccc3O)C(=O)C2O)cc1,,local|unified,2
COc1ccc(C2C(=O)C(OC(C)=O)C(c3ccccc3)C(=O)C2O)cc1,,local|unified,2
COc1ccc(C2C(=O)C(OC)C(c3ccccc3)C(=O)C2O)cc1,,local|unified,2
COc1ccc(C2C(=O)c3cccc(C)c3C2=O)cc1,,local|unified,2
COc1ccc(C2C(=O)c3cccc(O)c3C2=O)cc1,,local|unified,2
COc1ccc(C2C(=O)c3ccccc3C2=O)c(C)c1,,local|unified,2
COc1ccc(C2C(=O)c3ccccc3C2=O)c(O)c1,,local|unified,2
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,,local|unified,2
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1C,,local|unified,2
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1O,,local|unified,2
COc1ccc(C2C(=O)c3ccccc3C2O)cc1,,local|unified,2
COc1ccc(C2C(O)C(=O)C(c3ccccc3)C(O)C2O)cc1,,local|unified,2
COc1ccc(C2CC(=O)c3c(O)c(CC=C(C)C)c(O)c(CC=C(C)C)c3O2)cc1,,local|unified,2
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,,local|pyrfume|unified,3
COc1ccc(C2CCc3ccc(O)cc3O2)cc1O,,local|pyrfume|unified,3
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,,local|unified,2
COc1ccc(C2COc3cc(O)ccc3C2=O)c(O)c1CC=C(C)C,,local|unified,2
COc1ccc(C2OC(C)C(C)O2)cc1,,local|pyrfume|unified,3
COc1ccc(C2OCC(C)O2)cc1,,local|pyrfume|unified,3
COc1ccc(C2Oc3cc(O)cc(O)c3C(=O)C2O)cc1,,local|unified,2
COc1ccc(C2Oc3cc(O)cc(O)c3C(=O)C2O)cc1O,,local|unified,2
COc1ccc(C2Sc3c(C)cccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,,local|unified,2
COc1ccc(C2Sc3c(O)cccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,,local|unified,2
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)c(C)c1,,local|unified,2
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)c(O)c1,,local|unified,2
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,,local|unified,2
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1C,,local|unified,2
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1O,,local|unified,2
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)O)cc1,,local|unified,2
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(O)C2OC(C)=O)cc1,,local|unified,2
COc1ccc(C2Sc3ccccc3N(CC[NH+](C)C)C(=O)C2OC(C)=O)cc1,,local|unified,2
COc1ccc(C2c3cc4c(c(OC5OC(CO)C(O)C(O)C5O)c3CC3COC(=O)C32)OCO4)cc1OC,,local|unified,2
COc1ccc(C=C(C#N)C#N)c(C)c1,,local|unified,2
COc1ccc(C=C(C#N)C#N)c(O)c1,,local|unified,2
COc1ccc(C=C(C#N)C#N)cc1,,local|unified,2
COc1ccc(C=C(C#N)C#N)cc1C,,local|unified,2
COc1ccc(C=C(C#N)C#N)cc1O,,local|unified,2
COc1ccc(C=C(C#N)C(=O)NCc2ccccc2)cc1O,,local|unified,2
COc1ccc(C=C(C#N)C(=O)c2ccc(O)c(O)c2)cc1O,,local|unified,2
COc1ccc(C=C(C#N)c2cccnc2)cc1OC,,local|unified,2
COc1ccc(C=C(C)C=O)cc1,,local|unified,2
COc1ccc(C=CC(=O)C(C)C)cc1,,local|unified,2
COc1ccc(C=CC(=O)NCCc2ccc(OC)c(OC)c2)cc1OC,,local|pyrfume|unified,3
COc1ccc(C=CC(=O)NCCc2ccc3c(c2)OCO3)cc1OC,,local|unified,2
COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,,local|unified,2
COc1ccc(C=CC(=O)OCCc2ccccc2)cc1OC,,local|unified,2
COc1ccc(C=CC(=O)OCCc2ccccc2C)cc1OC,,local|unified,2
COc1ccc(C=CC(=O)OCCc2ccccc2O)cc1OC,,local|unified,2
COc1ccc(C=CC(C)=O)cc1,,local|pyrfume|unified,3
COc1ccc(C=CC(O)OCCc2ccccc2)cc1OC,,local|unified,2
COc1ccc(C=CC=O)cc1,,local|pyrfume|unified,3
COc1ccc(C=Cc2cc(O)cc(OC3OC(CO)C(O)C(O)C3O)c2)cc1O,,local|unified,2
COc1ccc(C=O)c(O)c1,,local|pyrfume|unified,3
COc1ccc(C=O)cc1O,,local|pyrfume|unified,3
COc1ccc(CC(C)(NN)C(=O)O)cc1O,,local|unified,2
COc1ccc(CC(C)=O)cc1,,local|pyrfume|unified,3
COc1ccc(CC(C)C=O)cc1,,local|pyrfume|unified,3
COc1ccc(CC(C)NCC(O)c2cc(O)cc(O)c2)cc1,,local|unified,2
COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,,local|unified,2
COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,,local|unified,2
COc1ccc(CC(NC(=O)OCc2ccccc2)C(=O)NC(C)C(C)=O)cc1,,local|unified,2
COc1ccc(CC(NC(=O)c2ccccc2)C(=O)Nc2ccc(C(=O)O)cc2)cc1,,local|unified,2
COc1ccc(CC2CC2)cc1,,local|pyrfume|unified,3
COc1ccc(CC2COC(=O)C2Cc2ccc(OC)c(OC)c2)cc1OC,,local|unified,2
COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,,local|unified,2
COc1ccc(CC2NCCc3cc(OC)c(OC)cc32)cc1OC,,local|unified,2
COc1ccc(CC=O)cc1,,local|pyrfume|unified,3
COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O,,local|unified,2
COc1ccc(CCC(C)=O)cc1,,local|pyrfume|unified,3
COc1ccc(CCCO)cc1,,local|pyrfume|unified,3
COc1ccc(CCCOC(C[n+]2c[nH]cc2C)c2ccc(OC)cc2)cc1,,local|unified,2
COc1ccc(CCCOC(C[n+]2c[nH]cc2O)c2ccc(OC)cc2)cc1,,local|unified,2
COc1ccc(CCCOC(C[n+]2cc[nH]c2)c2ccc(OC)cc2)cc1,,local|unified,2
COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,,local|unified,2
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,,local|unified,2
COc1ccc(CCN(C)CCc2ccc(OC)c(OC)c2)cc1OC,,local|unified,2
COc1ccc(CCN)cc1,,local|unified,2
COc1ccc(CCN)cc1O,,local|unified,2
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,,local|unified,2
